Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Dummy 1,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B02,WT-166:S007,james,galvin,1,BLK:02 PLN:28 POS:09,MFV 00823,248.80,2/27/2013 13:49,2/27/2013 16:11,2:21:45,,,,,0.00,248.80,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:28 POS:09,MFV 00823,4.1,3/7/2013 13:34,3/7/2013 13:47,0:13:49,,,,,,4.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,158,MFV 00823,BLK:02 PLN:28 POS:09,252.90,
T64-B02,WT-166:S007,james,galvin,3,BLK:02 PLN:24 POS:09,MFV 00889,248.40,2/27/2013 14:30,2/27/2013 17:52,3:22:07,,,,,0.00,248.40,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:24 POS:09,MFV 00889,1.6,3/7/2013 13:21,3/7/2013 13:27,0:06:33,,,,,,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,159,MFV 00889,BLK:02 PLN:24 POS:09,250.00,
T64-B02,WT-166:S007,james,galvin,4,BLK:02 PLN:20 POS:09,MFV 04134,239.40,2/27/2013 14:52,2/27/2013 18:14,3:22:02,,,,,0.00,239.40,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:20 POS:09,MFV 04134,1.9,3/7/2013 12:16,3/7/2013 12:26,0:09:33,,,,,,1.90,T64-B13,WT163:SO66,Brent,,4,BLK:02 PLN:20 POS:09,MFV 04134,4.6,5/21/2014 11:47,5/21/2014 12:02,0:14:41,,"2""",,,0.00,4.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,160,MFV 04134,BLK:02 PLN:20 POS:09,245.90,
T64-B02,WT-166:S007,james,galvin,7,BLK:02 PLN:18 POS:10,MFV 04286,241.80,2/27/2013 14:26,2/27/2013 16:28,2:02:40,,,,,0.00,241.80,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:18 POS:10,MFV 04286,2.1,3/7/2013 10:50,3/7/2013 10:58,0:08:12,,,,,,2.10,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:18 POS:10,MFV 04286,4.4,5/21/2014 9:31,5/21/2014 9:48,0:17:15,,"1/4""",,,0.00,4.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,161,MFV 04286,BLK:02 PLN:18 POS:10,248.30,
T64-B02,WT-166:S007,james,galvin,8,BLK:02 PLN:14 POS:10,MFV 03315,246.10,2/27/2013 15:24,2/27/2013 15:24,0:00:04,,,,,0.00,246.10,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:14 POS:10,MFV 03315,3.1,3/7/2013 11:44,3/7/2013 11:58,0:13:55,,,,,,3.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,162,MFV 03315,BLK:02 PLN:14 POS:10,249.20,
T64-B02,WT-166:S007,james,galvin,9,BLK:02 PLN:10 POS:10,MFV 01699,248.60,2/27/2013 13:24,2/27/2013 15:25,2:00:21,,,,,0.00,248.60,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:10 POS:10,MFV 01699,2.6,3/7/2013 11:23,3/7/2013 11:34,0:10:48,,,,,,2.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,163,MFV 01699,BLK:02 PLN:10 POS:10,251.20,
T64-B02,WT-166:S007,james,galvin,10,BLK:02 PLN:06 POS:10,MFV 01388,248.80,2/27/2013 13:28,2/27/2013 15:27,1:59:16,,,,,0.00,248.80,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:06 POS:10,MFV 01388,2.5,3/7/2013 11:06,3/7/2013 11:15,0:09:01,,,,,,2.50,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:06 POS:10,MFV 01388,0.6,5/21/2014 9:10,5/21/2014 9:18,0:07:55,,3/4low,,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,164,MFV 01388,BLK:02 PLN:06 POS:10,251.90,
T64-B02,WT-166:S007,james,galvin,11,BLK:02 PLN:02 POS:10,MFV 03779,247.40,2/27/2013 14:19,2/27/2013 16:22,2:03:56,,,,,0.00,247.40,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:02 POS:10,MFV 03779,2.4,3/7/2013 10:51,3/7/2013 10:59,0:08:00,,,,,,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,165,MFV 03779,BLK:02 PLN:02 POS:10,249.80,
T64-B02,WT-166:S007,james,galvin,1,BLK:02 PLN:30 POS:10,MFV 01224,247.90,2/27/2013 16:13,2/27/2013 19:41,3:28:37,,,,,0.00,247.90,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:30 POS:10,MFV 01224,3.6,3/7/2013 11:33,3/7/2013 11:58,0:25:19,,,,,,3.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,166,MFV 01224,BLK:02 PLN:30 POS:10,251.50,
T64-B02,WT-166:S007,james,galvin,7,BLK:02 PLN:16 POS:10,MFV 00726,248.10,2/27/2013 16:29,2/27/2013 19:37,3:07:52,,,,,0.00,248.10,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:16 POS:10,MFV 00726,3.2,3/7/2013 10:40,3/7/2013 10:50,0:09:17,,,,,,3.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,167,MFV 00726,BLK:02 PLN:16 POS:10,251.30,
T64-B02,WT-166:S007,james,galvin,8,BLK:02 PLN:12 POS:10,MFV 04225,245.30,2/27/2013 15:26,2/27/2013 18:04,2:38:21,,,,,0.00,245.30,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:12 POS:10,MFV 04225,0.7,3/7/2013 11:34,3/7/2013 11:44,0:09:49,,,,,,0.70,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:12 POS:10,MFV 04225,2.9,5/21/2014 9:19,5/21/2014 9:30,0:11:47,,1 5/8' low,,,0.00,2.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,168,MFV 04225,BLK:02 PLN:12 POS:10,248.90,
T64-B02,WT-166:S007,james,galvin,9,BLK:02 PLN:08 POS:10,MFV 01691,250.60,2/27/2013 15:26,2/27/2013 18:09,2:43:02,,,,,0.00,250.60,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:08 POS:10,MFV 01691,2,3/7/2013 11:15,3/7/2013 11:23,0:08:23,,,,,,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,169,MFV 01691,BLK:02 PLN:08 POS:10,252.60,
T64-B02,WT-166:S007,james,galvin,10,BLK:02 PLN:04 POS:10,MFV 00555,251.00,2/27/2013 15:29,2/27/2013 18:13,2:43:49,,,,,0.00,251.00,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:04 POS:10,MFV 00555,1.6,3/7/2013 10:59,3/7/2013 11:05,0:06:09,,,,,,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,170,MFV 00555,BLK:02 PLN:04 POS:10,252.60,
T64-B02,WT-166:S007,james,galvin,11,BLK:02 PLN:00 POS:10,MFV 00749,246.00,2/27/2013 16:23,2/27/2013 19:05,2:41:38,,,,,0.00,246.00,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:00 POS:10,MFV 00749,2.5,3/7/2013 10:40,3/7/2013 10:51,0:10:54,,,,,,2.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,171,MFV 00749,BLK:02 PLN:00 POS:10,248.50,
T64-B02,WT-166:S007,daniel,jason,1,BLK:02 PLN:28 POS:10,MFV 00818,169.50,2/27/2013 19:46,2/27/2013 21:15,1:28:36,,tanker swap,T64-B02,WT-169:S006,77.70,247.20,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:28 POS:10,MFV 00818,2.3,3/7/2013 11:27,3/7/2013 11:33,0:05:20,,,,,,2.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,172,MFV 00818,BLK:02 PLN:28 POS:10,249.50,
T64-B02,WT-166:S007,daniel,jason,3,BLK:02 PLN:26 POS:10,MFV 03482,250.20,2/27/2013 17:52,2/27/2013 20:35,2:43:27,,,,,0.00,250.20,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:26 POS:10,MFV 03482,1.8,3/7/2013 11:23,3/7/2013 11:27,0:04:21,,,,,,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,173,MFV 03482,BLK:02 PLN:26 POS:10,252.00,
T64-B02,WT-166:S007,daniel,jason,4,BLK:02 PLN:22 POS:10,MFV 00542,249.10,2/27/2013 18:14,2/27/2013 21:08,2:53:51,,,,,0.00,249.10,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:22 POS:10,MFV 00542,3.7,3/7/2013 11:05,3/7/2013 11:14,0:09:05,,,,,,3.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,174,MFV 00542,BLK:02 PLN:22 POS:10,252.80,
T64-B02,WT-166:S007,daniel,jason,3,BLK:02 PLN:24 POS:10,MFV 00883,56.70,2/27/2013 20:36,2/27/2013 21:15,0:39:28,,tanker swap,T64-B02,WT-169:S006,188.70,245.40,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:24 POS:10,MFV 00883,3.9,3/7/2013 11:14,3/7/2013 11:23,0:08:22,,,,,,3.90,T64-B13,WT163:SO66,Perko,,4,BLK:02 PLN:24 POS:10,MFV 00883,0.8,5/21/2014 9:58,5/21/2014 10:16,0:17:27,,"1/4"" low Correct MFV # wrong plane #plane 26 MFV 03482 is full",,,0.00,0.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,175,MFV 00883,BLK:02 PLN:24 POS:10,250.10,
T64-B02,WT-166:S007,daniel,jason,4,BLK:02 PLN:20 POS:10,MFV 04314,6.80,2/27/2013 21:08,2/27/2013 21:16,0:07:47,,tanker swap,T64-B02,WT-169:S006,233.00,239.80,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:20 POS:10,MFV 04314,1.2,3/7/2013 10:58,3/7/2013 11:05,0:07:02,,,,,,1.20,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:20 POS:10,MFV 04314,5.9,5/21/2014 9:57,,,,"3 1/2"" low",,,0.00,5.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,176,MFV 04314,BLK:02 PLN:20 POS:10,246.90,
T64-B02,WT-169:S006,daniel,jason,1,BLK:02 PLN:30 POS:11,MFV 01412,248.40,2/27/2013 22:51,2/28/2013 1:01,2:09:38,,,,,0.00,248.40,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:30 POS:11,MFV 01412,1.8,3/7/2013 9:16,3/7/2013 9:23,0:07:42,,,,,,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,177,MFV 01412,BLK:02 PLN:30 POS:11,250.20,
T64-B02,WT-169:S006,daniel,jason,3,BLK:02 PLN:26 POS:11,MFV 03630,241.10,2/28/2013 0:01,2/28/2013 2:14,2:13:15,,,,,0.00,241.10,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:26 POS:11,MFV 03630,1.5,3/7/2013 9:33,3/7/2013 9:40,0:06:36,,,,,,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,178,MFV 03630,BLK:02 PLN:26 POS:11,242.60,
T64-B02,WT-169:S006,daniel,jason,10,BLK:02 PLN:22 POS:11,MFV 00884,246.90,2/27/2013 23:43,2/28/2013 2:04,2:20:31,,,,,0.00,246.90,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:22 POS:11,MFV 00884,3.2,3/7/2013 9:51,3/7/2013 10:01,0:10:29,,,,,,3.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,179,MFV 00884,BLK:02 PLN:22 POS:11,250.10,
T64-B02,WT-166:S007,daniel,jason,7,BLK:02 PLN:18 POS:11,MFV 00836,179.50,2/27/2013 19:37,2/27/2013 21:16,1:39:08,,tanker swap,T64-B02,WT-169:S006,70.30,249.80,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:18 POS:11,MFV 00836,2.3,3/7/2013 10:14,3/7/2013 10:23,0:09:25,,,,,,2.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,180,MFV 00836,BLK:02 PLN:18 POS:11,252.10,
T64-B02,WT-166:S007,daniel,jason,8,BLK:02 PLN:14 POS:11,MFV 00793,250.00,2/27/2013 18:05,2/27/2013 20:16,2:11:07,,,,,0.00,250.00,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:14 POS:11,MFV 00793,1.6,3/7/2013 10:24,3/7/2013 10:32,0:08:07,,,,,,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,181,MFV 00793,BLK:02 PLN:14 POS:11,251.60,
T64-B02,WT-166:S007,daniel,jason,9,BLK:02 PLN:10 POS:11,MFV 00741,248.20,2/27/2013 18:09,2/27/2013 20:13,2:03:41,,,,,0.00,248.20,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:10 POS:11,MFV 00741,3.3,3/7/2013 10:07,3/7/2013 10:18,0:10:21,,,,,,3.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,182,MFV 00741,BLK:02 PLN:10 POS:11,251.50,
T64-B02,WT-166:S007,daniel,jason,10,BLK:02 PLN:06 POS:11,MFV 03600,242.70,2/27/2013 18:41,2/27/2013 20:47,2:05:36,,,,,0.00,242.70,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:06 POS:11,MFV 03600,0.9,3/7/2013 9:53,3/7/2013 10:00,0:07:05,,,,,,0.90,T64-B13,WT163:SO66,Perko,,9,BLK:02 PLN:06 POS:11,MFV 03600,3.6,5/21/2014 8:18,5/21/2014 8:35,0:17:18,,1 1/4 low,,,0.00,3.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,183,MFV 03600,BLK:02 PLN:06 POS:11,247.20,
T64-B02,WT-166:S007,daniel,jason,11,BLK:02 PLN:02 POS:11,MFV 01396,248.90,2/27/2013 19:05,2/27/2013 21:15,2:09:36,,,,,0.00,248.90,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:02 POS:11,MFV 01396,1.8,3/7/2013 9:30,3/7/2013 9:40,0:10:27,,,,,,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,184,MFV 01396,BLK:02 PLN:02 POS:11,250.70,
T64-B02,WT-169:S006,daniel,jason,1,BLK:02 PLN:28 POS:11,MFV 00813,245.40,2/28/2013 1:01,2/28/2013 3:06,2:04:33,,,,,0.00,245.40,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:28 POS:11,MFV 00813,3,3/7/2013 9:24,3/7/2013 9:33,0:09:29,,,,,,3.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,185,MFV 00813,BLK:02 PLN:28 POS:11,248.40,
T64-B02,WT-169:S006,daniel,jason,4,BLK:02 PLN:24 POS:11,MFV 00885,247.50,2/28/2013 0:36,2/28/2013 2:47,2:10:28,,,,,0.00,247.50,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:24 POS:11,MFV 00885,3.1,3/7/2013 9:40,3/7/2013 9:51,0:10:48,,,,,,3.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,186,MFV 00885,BLK:02 PLN:24 POS:11,250.60,
T64-B02,WT-169:S006,daniel,jason,11,BLK:02 PLN:20 POS:11,MFV 00865,248.80,2/28/2013 0:04,2/28/2013 2:14,2:09:55,,,,,0.00,248.80,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:20 POS:11,MFV 00865,3.1,3/7/2013 10:01,3/7/2013 10:14,0:12:33,,,,,,3.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,187,MFV 00865,BLK:02 PLN:20 POS:11,251.90,
T64-B02,WT-169:S006,daniel,jason,7,BLK:02 PLN:16 POS:11,MFV 00738,248.20,2/27/2013 22:57,2/28/2013 0:51,1:54:02,,,,,0.00,248.20,T64-B02,WT-165:S007,daniel,jason,8,BLK:02 PLN:16 POS:11,MFV 00738,3.6,3/7/2013 10:23,3/7/2013 10:35,0:11:09,,,,,,3.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,188,MFV 00738,BLK:02 PLN:16 POS:11,251.80,
T64-B02,WT-166:S007,daniel,jason,8,BLK:02 PLN:12 POS:11,MFV 04170,115.70,2/27/2013 20:16,2/27/2013 21:17,1:01:25,,tanker swap,T64-B02,WT-169:S006,130.50,246.20,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:12 POS:11,MFV 04170,2.1,3/7/2013 10:18,3/7/2013 10:24,0:06:02,,,,,,2.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,189,MFV 04170,BLK:02 PLN:12 POS:11,248.30,
T64-B02,WT-166:S007,daniel,jason,9,BLK:02 PLN:08 POS:11,MFV 01687,121.00,2/27/2013 20:13,2/27/2013 21:18,1:04:18,,tanker swap,T64-B02,WT-169:S006,128.20,249.20,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:08 POS:11,MFV 01687,2.5,3/7/2013 10:00,3/7/2013 10:07,0:07:16,,,,,,2.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,190,MFV 01687,BLK:02 PLN:08 POS:11,251.70,
T64-B02,WT-166:S007,daniel,jason,10,BLK:02 PLN:04 POS:11,MFV 03808,52.60,2/27/2013 20:47,2/27/2013 21:18,0:30:42,,tanker swap,T64-B02,WT-169:S006,195.60,248.20,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:04 POS:11,MFV 03808,1.3,3/7/2013 9:40,3/7/2013 9:53,0:12:18,,,,,,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,191,MFV 03808,BLK:02 PLN:04 POS:11,249.50,
T64-B02,WT-169:S006,daniel,jason,11,BLK:02 PLN:00 POS:11,MFV 00753,247.10,2/27/2013 22:12,2/28/2013 0:05,1:52:51,,,,,0.00,247.10,T64-B02,WT-165:S007,daniel,jason,1,BLK:02 PLN:00 POS:11,MFV 00753,5,3/7/2013 9:16,3/7/2013 9:30,0:13:25,,,,,,5.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,192,MFV 00753,BLK:02 PLN:00 POS:11,252.10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.00,,,,,,,,,,,,,,,,,,,,,Total,48088.30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Average,250.46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RMS,3.33888811,
